"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","HOUSECOST","RENT","IDX2015","Q","1984-Q1",47.9755800335407,
"CHE","HOUSECOST","RENT","IDX2015","Q","1984-Q2",48.2412164641096,
"CHE","HOUSECOST","RENT","IDX2015","Q","1984-Q3",48.5735985983838,
"CHE","HOUSECOST","RENT","IDX2015","Q","1984-Q4",48.918895533037,
"CHE","HOUSECOST","RENT","IDX2015","Q","1985-Q1",49.2754036403076,
"CHE","HOUSECOST","RENT","IDX2015","Q","1985-Q2",49.7407618887864,
"CHE","HOUSECOST","RENT","IDX2015","Q","1985-Q3",50.1725497402003,
"CHE","HOUSECOST","RENT","IDX2015","Q","1985-Q4",50.6681247450218,
"CHE","HOUSECOST","RENT","IDX2015","Q","1986-Q1",51.1183900995692,
"CHE","HOUSECOST","RENT","IDX2015","Q","1986-Q2",51.6175790755588,
"CHE","HOUSECOST","RENT","IDX2015","Q","1986-Q3",52.0716366834004,
"CHE","HOUSECOST","RENT","IDX2015","Q","1986-Q4",52.4731934133919,
"CHE","HOUSECOST","RENT","IDX2015","Q","1987-Q1",52.8745685821881,
"CHE","HOUSECOST","RENT","IDX2015","Q","1987-Q2",53.2070757244166,
"CHE","HOUSECOST","RENT","IDX2015","Q","1987-Q3",53.5838528488371,
"CHE","HOUSECOST","RENT","IDX2015","Q","1987-Q4",53.9119314868155,
"CHE","HOUSECOST","RENT","IDX2015","Q","1988-Q1",54.3018368880157,
"CHE","HOUSECOST","RENT","IDX2015","Q","1988-Q2",54.7145282046567,
"CHE","HOUSECOST","RENT","IDX2015","Q","1988-Q3",55.1749294078965,
"CHE","HOUSECOST","RENT","IDX2015","Q","1988-Q4",55.4400235362994,
"CHE","HOUSECOST","RENT","IDX2015","Q","1989-Q1",55.8789875544651,
"CHE","HOUSECOST","RENT","IDX2015","Q","1989-Q2",56.3486062586824,
"CHE","HOUSECOST","RENT","IDX2015","Q","1989-Q3",56.934732627195,
"CHE","HOUSECOST","RENT","IDX2015","Q","1989-Q4",58.5810307853219,
"CHE","HOUSECOST","RENT","IDX2015","Q","1990-Q1",59.8404894152788,
"CHE","HOUSECOST","RENT","IDX2015","Q","1990-Q2",61.1604336661326,
"CHE","HOUSECOST","RENT","IDX2015","Q","1990-Q3",62.288334426209,
"CHE","HOUSECOST","RENT","IDX2015","Q","1990-Q4",64.1354777499064,
"CHE","HOUSECOST","RENT","IDX2015","Q","1991-Q1",65.6080453517186,
"CHE","HOUSECOST","RENT","IDX2015","Q","1991-Q2",67.4436422863338,
"CHE","HOUSECOST","RENT","IDX2015","Q","1991-Q3",68.8960068128905,
"CHE","HOUSECOST","RENT","IDX2015","Q","1991-Q4",70.025818351706,
"CHE","HOUSECOST","RENT","IDX2015","Q","1992-Q1",71.1491080798363,
"CHE","HOUSECOST","RENT","IDX2015","Q","1992-Q2",72.1920346590143,
"CHE","HOUSECOST","RENT","IDX2015","Q","1992-Q3",73.1886944531516,
"CHE","HOUSECOST","RENT","IDX2015","Q","1992-Q4",74.2531937296949,
"CHE","HOUSECOST","RENT","IDX2015","Q","1993-Q1",75.2697711205404,
"CHE","HOUSECOST","RENT","IDX2015","Q","1993-Q2",76.2629912262927,
"CHE","HOUSECOST","RENT","IDX2015","Q","1993-Q3",77.3187795981824,
"CHE","HOUSECOST","RENT","IDX2015","Q","1993-Q4",76.8685274829778,
"CHE","HOUSECOST","RENT","IDX2015","Q","1994-Q1",77.40135281053,
"CHE","HOUSECOST","RENT","IDX2015","Q","1994-Q2",76.8047515414047,
"CHE","HOUSECOST","RENT","IDX2015","Q","1994-Q3",76.677281016006,
"CHE","HOUSECOST","RENT","IDX2015","Q","1994-Q4",76.7818838655326,
"CHE","HOUSECOST","RENT","IDX2015","Q","1995-Q1",77.0969751120728,
"CHE","HOUSECOST","RENT","IDX2015","Q","1995-Q2",77.5496028171597,
"CHE","HOUSECOST","RENT","IDX2015","Q","1995-Q3",78.0842066578004,
"CHE","HOUSECOST","RENT","IDX2015","Q","1995-Q4",78.3854043013483,
"CHE","HOUSECOST","RENT","IDX2015","Q","1996-Q1",78.6075491302155,
"CHE","HOUSECOST","RENT","IDX2015","Q","1996-Q2",78.7291144471464,
"CHE","HOUSECOST","RENT","IDX2015","Q","1996-Q3",78.9065611923371,
"CHE","HOUSECOST","RENT","IDX2015","Q","1996-Q4",79.1049636954823,
"CHE","HOUSECOST","RENT","IDX2015","Q","1997-Q1",79.3429993324714,
"CHE","HOUSECOST","RENT","IDX2015","Q","1997-Q2",79.3042129604997,
"CHE","HOUSECOST","RENT","IDX2015","Q","1997-Q3",79.2718872955254,
"CHE","HOUSECOST","RENT","IDX2015","Q","1997-Q4",79.2867786909159,
"CHE","HOUSECOST","RENT","IDX2015","Q","1998-Q1",79.3433764002073,
"CHE","HOUSECOST","RENT","IDX2015","Q","1998-Q2",79.3563572472518,
"CHE","HOUSECOST","RENT","IDX2015","Q","1998-Q3",79.3389664601368,
"CHE","HOUSECOST","RENT","IDX2015","Q","1998-Q4",79.3887181496624,
"CHE","HOUSECOST","RENT","IDX2015","Q","1999-Q1",79.5321204179871,
"CHE","HOUSECOST","RENT","IDX2015","Q","1999-Q2",79.7488163369237,
"CHE","HOUSECOST","RENT","IDX2015","Q","1999-Q3",80.1182607850042,
"CHE","HOUSECOST","RENT","IDX2015","Q","1999-Q4",80.1995105002144,
"CHE","HOUSECOST","RENT","IDX2015","Q","2000-Q1",80.4020126110815,
"CHE","HOUSECOST","RENT","IDX2015","Q","2000-Q2",80.8237984256013,
"CHE","HOUSECOST","RENT","IDX2015","Q","2000-Q3",81.1372378261563,
"CHE","HOUSECOST","RENT","IDX2015","Q","2000-Q4",82.0710686937494,
"CHE","HOUSECOST","RENT","IDX2015","Q","2001-Q1",82.7309781718383,
"CHE","HOUSECOST","RENT","IDX2015","Q","2001-Q2",83.2539588577846,
"CHE","HOUSECOST","RENT","IDX2015","Q","2001-Q3",83.5474622232956,
"CHE","HOUSECOST","RENT","IDX2015","Q","2001-Q4",83.786257415216,
"CHE","HOUSECOST","RENT","IDX2015","Q","2002-Q1",83.9866246894537,
"CHE","HOUSECOST","RENT","IDX2015","Q","2002-Q2",84.1598734657425,
"CHE","HOUSECOST","RENT","IDX2015","Q","2002-Q3",84.2645971358853,
"CHE","HOUSECOST","RENT","IDX2015","Q","2002-Q4",84.306151037194,
"CHE","HOUSECOST","RENT","IDX2015","Q","2003-Q1",84.29445086333,
"CHE","HOUSECOST","RENT","IDX2015","Q","2003-Q2",84.3252071855165,
"CHE","HOUSECOST","RENT","IDX2015","Q","2003-Q3",84.4770625157009,
"CHE","HOUSECOST","RENT","IDX2015","Q","2003-Q4",84.5867556671052,
"CHE","HOUSECOST","RENT","IDX2015","Q","2004-Q1",84.7756497816691,
"CHE","HOUSECOST","RENT","IDX2015","Q","2004-Q2",85.0472838033177,
"CHE","HOUSECOST","RENT","IDX2015","Q","2004-Q3",85.6124239924221,
"CHE","HOUSECOST","RENT","IDX2015","Q","2004-Q4",86.1709182619638,
"CHE","HOUSECOST","RENT","IDX2015","Q","2005-Q1",86.2858149225855,
"CHE","HOUSECOST","RENT","IDX2015","Q","2005-Q2",86.3541182500601,
"CHE","HOUSECOST","RENT","IDX2015","Q","2005-Q3",86.5989348365864,
"CHE","HOUSECOST","RENT","IDX2015","Q","2005-Q4",87.0264273642386,
"CHE","HOUSECOST","RENT","IDX2015","Q","2006-Q1",87.5194626620187,
"CHE","HOUSECOST","RENT","IDX2015","Q","2006-Q2",87.9580810801292,
"CHE","HOUSECOST","RENT","IDX2015","Q","2006-Q3",88.3500726347326,
"CHE","HOUSECOST","RENT","IDX2015","Q","2006-Q4",88.8669383536641,
"CHE","HOUSECOST","RENT","IDX2015","Q","2007-Q1",89.475534552505,
"CHE","HOUSECOST","RENT","IDX2015","Q","2007-Q2",90.1252351287089,
"CHE","HOUSECOST","RENT","IDX2015","Q","2007-Q3",90.4290877498267,
"CHE","HOUSECOST","RENT","IDX2015","Q","2007-Q4",90.7922864867452,
"CHE","HOUSECOST","RENT","IDX2015","Q","2008-Q1",91.1256390221052,
"CHE","HOUSECOST","RENT","IDX2015","Q","2008-Q2",91.9427206409045,
"CHE","HOUSECOST","RENT","IDX2015","Q","2008-Q3",92.7916818097436,
"CHE","HOUSECOST","RENT","IDX2015","Q","2008-Q4",93.4881615924265,
"CHE","HOUSECOST","RENT","IDX2015","Q","2009-Q1",94.0964047472729,
"CHE","HOUSECOST","RENT","IDX2015","Q","2009-Q2",94.5433300707656,
"CHE","HOUSECOST","RENT","IDX2015","Q","2009-Q3",94.8418548601616,
"CHE","HOUSECOST","RENT","IDX2015","Q","2009-Q4",95.0686424667768,
"CHE","HOUSECOST","RENT","IDX2015","Q","2010-Q1",95.3402953912848,
"CHE","HOUSECOST","RENT","IDX2015","Q","2010-Q2",95.5904211910214,
"CHE","HOUSECOST","RENT","IDX2015","Q","2010-Q3",95.7114253851921,
"CHE","HOUSECOST","RENT","IDX2015","Q","2010-Q4",96.1253097557567,
"CHE","HOUSECOST","RENT","IDX2015","Q","2011-Q1",96.6724546847831,
"CHE","HOUSECOST","RENT","IDX2015","Q","2011-Q2",96.8202272257442,
"CHE","HOUSECOST","RENT","IDX2015","Q","2011-Q3",97.0066810357611,
"CHE","HOUSECOST","RENT","IDX2015","Q","2011-Q4",97.3012082736547,
"CHE","HOUSECOST","RENT","IDX2015","Q","2012-Q1",97.5853353117933,
"CHE","HOUSECOST","RENT","IDX2015","Q","2012-Q2",97.6461276849004,
"CHE","HOUSECOST","RENT","IDX2015","Q","2012-Q3",97.6223935574387,
"CHE","HOUSECOST","RENT","IDX2015","Q","2012-Q4",97.4960144108806,
"CHE","HOUSECOST","RENT","IDX2015","Q","2013-Q1",97.4653641237476,
"CHE","HOUSECOST","RENT","IDX2015","Q","2013-Q2",97.7984745665881,
"CHE","HOUSECOST","RENT","IDX2015","Q","2013-Q3",98.2562988155622,
"CHE","HOUSECOST","RENT","IDX2015","Q","2013-Q4",98.6231032797781,
"CHE","HOUSECOST","RENT","IDX2015","Q","2014-Q1",98.8557537932726,
"CHE","HOUSECOST","RENT","IDX2015","Q","2014-Q2",98.9696544748513,
"CHE","HOUSECOST","RENT","IDX2015","Q","2014-Q3",99.3391335255392,
"CHE","HOUSECOST","RENT","IDX2015","Q","2014-Q4",99.6771985221631,
"CHE","HOUSECOST","RENT","IDX2015","Q","2015-Q1",99.8819345598551,
"CHE","HOUSECOST","RENT","IDX2015","Q","2015-Q2",100.055336121718,
"CHE","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.135289832278,
"CHE","HOUSECOST","RENT","IDX2015","Q","2015-Q4",99.9274394861484,
"CHE","HOUSECOST","RENT","IDX2015","Q","2016-Q1",99.9959830244215,
"CHE","HOUSECOST","RENT","IDX2015","Q","2016-Q2",100.207162907121,
"CHE","HOUSECOST","RENT","IDX2015","Q","2016-Q3",100.334050887656,
"CHE","HOUSECOST","RENT","IDX2015","Q","2016-Q4",100.729563054126,
"CHE","HOUSECOST","RENT","IDX2015","Q","2017-Q1",101.047177578706,
"CHE","HOUSECOST","RENT","IDX2015","Q","2017-Q2",101.289412449263,
"CHE","HOUSECOST","RENT","IDX2015","Q","2017-Q3",101.579840151141,
"CHE","HOUSECOST","RENT","IDX2015","Q","2017-Q4",101.619129267334,
"CHE","HOUSECOST","RENT","IDX2015","Q","2018-Q1",101.618615261991,
"CHE","HOUSECOST","RENT","IDX2015","Q","2018-Q2",101.662908460004,
"CHE","HOUSECOST","RENT","IDX2015","Q","2018-Q3",101.807246475109,
"CHE","HOUSECOST","RENT","IDX2015","Q","2018-Q4",101.92268910175,
"CHE","HOUSECOST","RENT","IDX2015","Q","2019-Q1",101.983402015838,
"CHE","HOUSECOST","RENT","IDX2015","Q","2019-Q2",102.097282664832,
"CHE","HOUSECOST","RENT","IDX2015","Q","2019-Q3",102.288847959476,
"CHE","HOUSECOST","RENT","IDX2015","Q","2019-Q4",102.727426450158,
"CHE","HOUSECOST","RENT","IDX2015","Q","2020-Q1",103.041041846695,
"CHE","HOUSECOST","RENT","IDX2015","Q","2020-Q2",103.159183523287,
"CHE","HOUSECOST","RENT","IDX2015","Q","2020-Q3",103.1300246402,
"CHE","HOUSECOST","RENT","IDX2015","Q","2020-Q4",103.236608733133,
"CHE","HOUSECOST","RENT","IDX2015","Q","2021-Q1",103.506726155151,
"CHE","HOUSECOST","RENT","IDX2015","Q","2021-Q2",103.892339532134,
"CHE","HOUSECOST","RENT","IDX2015","Q","2021-Q3",104.347312785757,
"CHE","HOUSECOST","RENT","IDX2015","Q","2021-Q4",104.651579887162,
"CHE","HOUSECOST","RENT","IDX2015","Q","2022-Q1",104.992963456991,
"CHE","HOUSECOST","RENT","IDX2015","Q","2022-Q2",105.36644134096,
"CHE","HOUSECOST","RENT","IDX2015","Q","2022-Q3",105.735601233058,
"CHE","HOUSECOST","RENT","IDX2015","Q","2022-Q4",106.129351746596,
"CHE","HOUSECOST","RENT","IDX2015","Q","2023-Q1",106.516895226581,
"CHE","HOUSECOST","RENT","IDX2015","Q","2023-Q2",106.85503631962,
"CHE","HOUSECOST","RENT","IDX2015","Q","2023-Q3",107.040528468184,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",57.3626571184805,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",57.9433006182063,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",58.5903718358423,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",59.9596704268965,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",61.1862274605372,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",61.8575518928534,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",62.8369287288178,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",64.3182919177917,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",65.8587742539932,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",67.6360309917439,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",69.2551670876483,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",70.5610276666147,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",72.453253593398,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",74.794430154553,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",77.0366686514876,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",79.4996476005619,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",81.5527591387836,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",84.2287391859794,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",87.7693969395617,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",91.0671047356757,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",94.8112207964423,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",98.3612858351596,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",101.546711689461,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",105.280781678937,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",108.93510671645,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",111.753367509942,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",115.333841353377,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",118.439684420232,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",121.719928645679,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",124.140402468279,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",126.259647356284,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",129.447021529758,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",132.084213022743,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",134.729796888377,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",135.873898046262,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",136.874092042618,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",136.583296983456,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",136.763078626542,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",142.5365096848,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",148.214114705202,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",155.347643402737,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",166.330689440849,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",180.190591482804,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",192.969075673609,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",203.452998049694,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",216.102681872573,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",240.159398074724,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",290.420922003009,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",396.016627158823,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",528.292948051058,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q3",678.871172413158,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q4",803.674252568055,
"TUR","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q1",957.491045544668,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",77.7698003683951,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",77.7338108528681,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",77.9479928218248,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",79.1334824984943,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",79.7464321924251,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",79.6319754249926,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",80.0801951011529,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",81.0791510192466,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",82.0234597880488,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",83.1961387815702,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",84.0404606843615,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",84.4216136026682,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",85.4110726387429,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",86.7394812187463,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",88.0391941410801,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",89.4331436136062,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",90.1864362034645,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",91.5794114856259,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",93.6229997728793,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",95.3608449961954,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",97.576442612255,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.3954465479389,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",100.677469816305,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",102.350641023501,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",103.815302411184,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",103.97588451204,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",105.035401638978,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",105.476737937737,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",106.080028541696,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",105.979043846083,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",105.534895290845,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",105.540963797562,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",105.435017391308,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",104.981690235343,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",103.179511508399,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",101.60639916919,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",99.036148663077,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",96.7920954218933,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",98.2412389709572,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",99.968621909997,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",102.430025911996,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",107.469665418544,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",114.000939085015,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",119.415827398124,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",122.890270420504,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",127.312047291016,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",137.665261246647,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",160.884998997322,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",207.399945477103,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q2",258.691777226292,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q3",296.338035317296,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q4",308.717519841561,
"TUR","HOUSECOST","PRICERENT","IDX2015","Q","2023-Q1",314.953848483565,
"TUR","HOUSECOST","REAL","IDX2015","Q","2010-Q1",82.9905932209927,
"TUR","HOUSECOST","REAL","IDX2015","Q","2010-Q2",83.3446993302679,
"TUR","HOUSECOST","REAL","IDX2015","Q","2010-Q3",84.159707801829,
"TUR","HOUSECOST","REAL","IDX2015","Q","2010-Q4",84.2658827536674,
"TUR","HOUSECOST","REAL","IDX2015","Q","2011-Q1",84.4288375976419,
"TUR","HOUSECOST","REAL","IDX2015","Q","2011-Q2",83.0688818860052,
"TUR","HOUSECOST","REAL","IDX2015","Q","2011-Q3",84.0874356009673,
"TUR","HOUSECOST","REAL","IDX2015","Q","2011-Q4",81.3051610780983,
"TUR","HOUSECOST","REAL","IDX2015","Q","2012-Q1",82.909010931957,
"TUR","HOUSECOST","REAL","IDX2015","Q","2012-Q2",83.4748297002041,
"TUR","HOUSECOST","REAL","IDX2015","Q","2012-Q3",85.6177112194345,
"TUR","HOUSECOST","REAL","IDX2015","Q","2012-Q4",85.201407278048,
"TUR","HOUSECOST","REAL","IDX2015","Q","2013-Q1",86.9221275683163,
"TUR","HOUSECOST","REAL","IDX2015","Q","2013-Q2",87.3815535913146,
"TUR","HOUSECOST","REAL","IDX2015","Q","2013-Q3",89.4657216790295,
"TUR","HOUSECOST","REAL","IDX2015","Q","2013-Q4",90.2751768940307,
"TUR","HOUSECOST","REAL","IDX2015","Q","2014-Q1",90.1601235508755,
"TUR","HOUSECOST","REAL","IDX2015","Q","2014-Q2",91.6748804054684,
"TUR","HOUSECOST","REAL","IDX2015","Q","2014-Q3",94.2886718554868,
"TUR","HOUSECOST","REAL","IDX2015","Q","2014-Q4",96.714834831834,
"TUR","HOUSECOST","REAL","IDX2015","Q","2015-Q1",97.9642161523983,
"TUR","HOUSECOST","REAL","IDX2015","Q","2015-Q2",98.368536128894,
"TUR","HOUSECOST","REAL","IDX2015","Q","2015-Q3",101.121905575586,
"TUR","HOUSECOST","REAL","IDX2015","Q","2015-Q4",102.545342143121,
"TUR","HOUSECOST","REAL","IDX2015","Q","2016-Q1",104.092140730076,
"TUR","HOUSECOST","REAL","IDX2015","Q","2016-Q2",105.675096672873,
"TUR","HOUSECOST","REAL","IDX2015","Q","2016-Q3",110.442930428691,
"TUR","HOUSECOST","REAL","IDX2015","Q","2016-Q4",106.86652328883,
"TUR","HOUSECOST","REAL","IDX2015","Q","2017-Q1",105.448832244873,
"TUR","HOUSECOST","REAL","IDX2015","Q","2017-Q2",106.100406679621,
"TUR","HOUSECOST","REAL","IDX2015","Q","2017-Q3",106.406915191597,
"TUR","HOUSECOST","REAL","IDX2015","Q","2017-Q4",105.620574762961,
"TUR","HOUSECOST","REAL","IDX2015","Q","2018-Q1",104.235305455684,
"TUR","HOUSECOST","REAL","IDX2015","Q","2018-Q2",102.05310708478,
"TUR","HOUSECOST","REAL","IDX2015","Q","2018-Q3",99.5960887253256,
"TUR","HOUSECOST","REAL","IDX2015","Q","2018-Q4",93.4296552509064,
"TUR","HOUSECOST","REAL","IDX2015","Q","2019-Q1",91.7862180213649,
"TUR","HOUSECOST","REAL","IDX2015","Q","2019-Q2",90.0873155629864,
"TUR","HOUSECOST","REAL","IDX2015","Q","2019-Q3",92.3751841759425,
"TUR","HOUSECOST","REAL","IDX2015","Q","2019-Q4",90.2597219297945,
"TUR","HOUSECOST","REAL","IDX2015","Q","2020-Q1",92.6789254596422,
"TUR","HOUSECOST","REAL","IDX2015","Q","2020-Q2",95.908085696789,
"TUR","HOUSECOST","REAL","IDX2015","Q","2020-Q3",103.255185290884,
"TUR","HOUSECOST","REAL","IDX2015","Q","2020-Q4",104.231775792934,
"TUR","HOUSECOST","REAL","IDX2015","Q","2021-Q1",103.734457776462,
"TUR","HOUSECOST","REAL","IDX2015","Q","2021-Q2",106.183699333299,
"TUR","HOUSECOST","REAL","IDX2015","Q","2021-Q3",116.52312145602,
"TUR","HOUSECOST","REAL","IDX2015","Q","2021-Q4",121.93077662504,
"TUR","HOUSECOST","REAL","IDX2015","Q","2022-Q1",123.518905994777,
"TUR","HOUSECOST","REAL","IDX2015","Q","2022-Q2",139.045329468786,
"TUR","HOUSECOST","REAL","IDX2015","Q","2022-Q3",170.885880975732,
"TUR","HOUSECOST","REAL","IDX2015","Q","2022-Q4",185.78832146814,
"TUR","HOUSECOST","REAL","IDX2015","Q","2023-Q1",185.583609445682,
"TUR","HOUSECOST","RENT","IDX2015","Q","1982-Q1",0.00162005398423081,
"TUR","HOUSECOST","RENT","IDX2015","Q","1982-Q2",0.00172075966038546,
"TUR","HOUSECOST","RENT","IDX2015","Q","1982-Q3",0.00183953207012774,
"TUR","HOUSECOST","RENT","IDX2015","Q","1982-Q4",0.00197955635116792,
"TUR","HOUSECOST","RENT","IDX2015","Q","1983-Q1",0.00211957107756776,
"TUR","HOUSECOST","RENT","IDX2015","Q","1983-Q2",0.00225308974575283,
"TUR","HOUSECOST","RENT","IDX2015","Q","1983-Q3",0.00245594938143368,
"TUR","HOUSECOST","RENT","IDX2015","Q","1983-Q4",0.00267451661320797,
"TUR","HOUSECOST","RENT","IDX2015","Q","1984-Q1",0.00291460929614673,
